2014,14,1400,18.12,34.52,1008,485.2,853,1038,1006
2014,14,1500,19,33.81,851,386.8,699.5,807,882
2014,14,1600,19.76,29.88,608,245.2,474.3,656.6,677.7
2014,14,1700,19.48,21.47,267.9,82.2,189,306.2,336.9
2014,14,1800,17.91,12.85,2.671,1.883,2.195,2.945,2.965
2014,14,1900,15.99,10.14,-0.374,-0.244,-0.267,-0.016,-0.021
2014,14,2000,14.27,8.98,-0.122,-0.054,-0.162,-0.212,-0.147
2014,14,2100,12.86,8.2,-0.496,0,-0.47,-0.24,-0.203
2014,14,2200,11.69,7.65,-0.561,-0.066,-0.389,-0.24,-0.206
2014,14,2300,10.58,6.273,-0.561,-0.128,-0.041,-0.24,-0.182
2014,15,0,9.31,5.134,-0.384,-0.104,0,-0.24,-0.014
2014,15,100,8.36,5.822,-0.056,-0.083,0,-0.228,0
2014,15,200,8.07,6.422,-0.009,-0.046,0,-0.204,-0.003
2014,15,300,7.8,5.493,-0.131,-0.1,0,-0.164,-0.01
2014,15,400,7.43,4.745,-0.225,-0.149,-0.008,-0.112,-0.007
2014,15,500,6.631,3.505,-0.496,-0.017,-0.162,-0.192,-0.01
2014,15,600,5.944,3.522,-0.552,-0.112,-0.024,-0.056,0
2014,15,700,5.469,3.008,-0.524,-0.133,-0.016,-0.02,0.007
2014,15,800,5.098,3.718,49.49,16.64,35.54,2.039,63.33
2014,15,900,5.766,11.91,271.7,105.5,203.8,3.268,318.3
2014,15,1000,8.45,30.09,701,305.7,564.9,127.6,752
2014,15,1100,12.7,35.62,919,432.7,772,950,924
2014,15,1200,15.75,42.86,1049,511.4,898,1069,1033
2014,15,1300,18.24,43.44,1082,531.5,930,1095,1059
2014,15,1400,19.9,45.13,1022,490.9,868,1048,1013
2014,15,1500,21.41,41.04,866,393.1,715,904,892
2014,15,1600,22.32,36.78,615.3,248.2,482.9,660.9,680.8
2014,15,1700,21.92,24.36,271.6,85.2,192.7,308.5,338.4
2014,15,1800,19.74,13.59,3.351,2.068,2.866,3.714,3.811
2014,15,1900,17.19,11.03,-0.355,-0.132,-0.259,-0.176,-0.143
2014,15,2000,15.27,9.71,-0.402,-0.174,-0.065,-0.068,-0.049
2014,15,2100,13.74,8.91,-0.224,-0.004,-0.276,-0.236,-0.185
2014,15,2200,12.37,8.4,-0.561,-0.166,-0.341,-0.232,-0.199
2014,15,2300,11.31,7.96,-0.253,-0.249,-0.065,-0.056,-0.024
2014,16,0,10.34,6.713,-0.037,-0.124,0,-0.02,-0.021
